year,country,Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from nuclear sources (% of total),Electric power consumption (kWh per capita),"Annual freshwater withdrawals, total (billion cubic meters)","Annual freshwater withdrawals, total (% of internal resources)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Trademark applications, nonresident, by count","Trademark applications, resident, by count","Air transport, registered carrier departures worldwide","Air transport, freight (million ton-km)","Air transport, passengers carried",Container port traffic (TEU: 20 foot equivalent units),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Secure Internet servers,Secure Internet servers (per 1 million people),"Individuals using the Internet, female (% of female population)","Individuals using the Internet, male (% of male population)",Individuals using the Internet (% of population)
2021,KAZ,8.00152939745216,8.206607692174,0.0,5321.52110230336,24.585,38.2051282051282,196.0,134.0,16019.0,13043.0,72454.0,31.44797,8765001.0,,24500000.0,127.4765953,2980600.0,15.1,2750000.0,13.9468,85736.0,4342.46981161442,90.0012,91.9197,90.9
2021,KEN,29.6945701357466,22.8749191984486,0.0,184.426039295693,4.032,19.4782608695652,27.0,126.0,,,50778.0,299.58742,2459106.0,1435565.0,65100000.0,122.7902388,61096.0,0.115,789000.0,1.48254,13848.0,260.207008880973,,,
2021,KGZ,85.5925485533096,18.0869335447219,0.0,1975.4134443714,7.707,15.7510729613734,314.0,7.0,7616.0,495.0,1497.601,0.00233029,171347.337,,7380000.0,130.3819712,244615.0,3.59,302000.0,4.43258,3533.0,515.674279515602,,,77.1
2021,KHM,51.4254923091996,12.5306162437543,0.0,725.390524089204,2.184,1.81094527363184,,,,,390.662,,50217.459,732387.0,19900000.0,119.9575768,40296.0,0.237,336000.0,1.98089,2824.0,166.36910907398,,,58.0
2021,KIR,0.0,,0.0,,,,,,,,3312.786,,46390.423,,52632.0,40.83989013,0.0,0.0,111.0,0.0864641,5.0,38.9477865972877,,,
2021,KNA,0.0,,0.0,,0.0122,50.8333333333333,,,,,,,,,56703.0,119.1089358,15700.0,33.6,20100.0,43.0255,347.0,7420.39646729252,,,74.4
2021,KOR,1.10540659831096,3.18708887718452,25.9270927166553,11397.3392731969,29.197,45.0223592906708,8015.0,61233.0,60825.0,299622.0,287163.0,15370.019378,34020088.0,29786900.0,72900000.0,140.5658819,23213200.0,44.8,22900000.0,44.2526,379684.0,7334.11978035964,96.9235,98.1968,97.6
2021,KWT,0.0,8.94022109159332,0.0,16867.9837601026,0.7701,,345.0,47.0,,,20436.0,200.1616,2182888.0,,6920000.0,162.7763396,,,70500.0,1.61587,1747.0,400.608594854461,99.8999,99.5813,99.7
2021,LAC,40.3330161366184,14.0034498049422,2.47257714882095,2231.19697492996,306.8153862273,2.62322589499671,,,,,1585996.853,4290.02284466,167162390.562,40949188.0,644060909.0,108.707729529023,82157469.0,13.8669367965409,96941561.0,16.8634572661653,,2108.83583129728,,,
2021,LAO,73.287320494267,4.27251475008349,0.0,1030.43071198737,7.35,3.86029411764706,,,,,2758.0,,157293.0,,4820000.0,64.95535792,1300200.0,17.4,151000.0,2.02269,613.0,82.246618027117,,,62.0
2021,LBN,5.92973602484472,10.6269409937888,0.0,1750.05010386277,1.812,37.75,,,,,13934.0,22.23564,1603134.0,675077.0,4290000.0,76.67627276,875480.0,15.3,432000.0,7.55615,1950.0,341.02105551438,,,82.7
2021,LBR,55.7221063607925,,0.0,,0.1459,0.07295,,,,,,,,,1650000.0,31.82876165,6000.0,0.114,13000.0,0.24718,35.0,6.65484892257045,,,20.6
2021,LBY,0.0,20.1696133390829,0.0,4001.72385400498,5.72,817.142857142857,,,,,9046.238,13.560057648,968476.425,,13900000.0,206.7027087,1576000.0,22.1,332000.0,4.653,1109.0,155.427161912637,,,88.6
2021,LCA,0.0,,0.0,,0.0429,14.3,,,,,,,,,171805.0,95.63211097,32218.0,18.0,19100.0,10.6754,63.0,352.897682078399,,,63.1
2021,LCN,40.5095108507006,14.2281047206876,2.13847749081096,2302.31936481033,372.4183862273,2.68564379525977,,,,,1797138.537,5783.07554266,187704362.696,58823480.0,706400000.0,108.8,91100000.0,14.0,107800000.0,16.6,,2430.61337739343,75.3,76.7,
2021,LDC,48.3050301117322,11.6887921023935,0.0,263.713304817565,198.5225078,4.44481703087644,,,,,348476.37,4015.943868494,21218687.426,,855238674.0,77.8345117605595,6891983.0,0.63463136920248,17110575.0,1.55721822656257,,59.3395849140048,,,
2021,LIE,,,,,,,667.0,25.0,8801.0,396.0,,,,,49223.0,126.0867338,11513.0,29.5,18600.0,47.5207,2432.0,62069.3175437701,,,95.6
2021,LKA,41.4667737862963,9.26202226558017,0.0,713.666726846001,12.946,24.5189393939394,27.0,112.0,3626.0,6321.0,11210.0,412.484,871685.0,7250000.0,30800000.0,141.2920218,2869190.0,12.6,2390000.0,10.5401,10690.0,482.487813684781,41.3885,47.8577,44.5
2021,LMY,17.5222809907816,8.18996808112037,4.0030102951477,2248.65259414891,2980.0712879723,10.964772174149,,,,,8820642.71,48537.733816389,933963162.055,463937669.0,6674046518.0,103.023535265877,429951625.0,6.65612368736016,832439713.0,12.9370224740086,,1198.68558908425,,,
2021,LSO,99.6400044999437,,0.0,,0.0438,0.837476099426386,,,,,,,,,1820000.0,79.83391293,9559.0,0.423,8000.0,0.353653,152.0,67.210779194019,,,45.1
2021,LTE,18.3439312434249,5.50770398405346,5.56005399969323,5029.65987226061,1045.6438138703,5.71846474016466,,,,,7303348.38,69403.891250063,823261040.48,400013712.0,2942500853.0,125.812134493348,297857929.0,12.7577268789179,705520735.0,30.5466806297646,,3735.04698187818,,,
2021,LTU,21.5242221346987,18.2355257975581,0.0,4711.44539189864,0.25439,1.64547218628719,212.0,132.0,3237.0,3377.0,1469.0,,11289.0,666775.0,3730000.0,133.7323188,290711.0,10.4,802000.0,28.7127,150863.0,53863.5030431953,87.31,86.5265,86.9
2021,LUX,49.0497737556561,6.9683257918552,0.0,12151.9098090191,0.0478,4.78,,,,,36357.0,8588.53476,1081478.0,,876350.0,137.0751156,266070.0,41.6,244000.0,38.04,31491.0,49199.7675232477,98.2542,99.0525,98.7
2021,LVA,46.3051659254191,6.58569962367431,0.0,3838.17372339466,0.181211,1.0697225501771,43.0,84.0,3303.0,2321.0,23795.0,2.31822,1598685.0,434146.0,2160000.0,115.358508,190352.0,10.1,490000.0,25.9762,42538.0,22572.6854480523,91.7502,90.5433,91.2
2021,MAC,,,,,,,235.0,29.0,12239.0,2504.0,6773.0,1.10174,698047.0,,1270000.0,185.6588995,99474.0,14.3,206000.0,29.6158,3528.0,5169.23076923077,88.3626,88.6168,88.5
2021,MAF,0.0,,0.0,,,,,,,,,,,,,,,,,,14.0,467.274123026601,,,
2021,MAR,2.84767745118771,17.0907638448345,0.0,950.467605491107,10.573,36.4586206896552,1178.0,3208.0,14579.0,20432.0,50340.0,58.894368,4740714.0,8457129.0,51300000.0,137.4592738,2511360.0,6.8,2270000.0,6.14618,22282.0,602.958637557022,86.3624,89.9199,88.1
2021,MCO,,,,,0.005,,615.0,28.0,8517.0,1525.0,,,,,37426.0,102.0171182,45340.0,118.0,21200.0,54.9173,609.0,15807.0963220599,,,99.1
2021,MDA,4.74688298032147,8.78774222622803,0.0,2401.17820687115,0.846,52.2222222222222,478.0,654.0,8438.0,3973.0,4934.0,0.60711,528581.0,,3900000.0,127.3941322,1000230.0,33.1,762000.0,25.2113,17292.0,6661.50706773881,,,74.5
2021,MDG,30.4727850615812,5.28406833531983,0.0,80.2934672339167,13.4575,3.9933234421365,,328.0,3686.0,2966.0,2038.0,2.719098,109461.4,,16000000.0,56.30041625,36015.0,0.121,30900.0,0.104183,412.0,13.876220008546,,,13.7
2021,MDV,0.0,,0.0,,0.0047,15.6666666666667,,,,,7647.367,1.7375017,277881.434,,706043.0,135.3978652,14005.0,2.71,76500.0,14.8246,641.0,1241.87742417961,,,82.0
2021,MEA,1.86232665816545,14.0995533870462,0.816735438527197,3142.5104752268,293.5122514361,127.014949956764,,,,,1087594.114,34622.1897700168,116029651.342,62648409.0,544400000.0,111.3,73500000.0,15.0,57900000.0,11.8,,1001.38163314456,68.9,76.0,
2021,MEX,9.05617730042689,11.0251623121218,3.12640941462749,2650.73959396575,89.944,21.9911980440098,4128.0,1225.0,57324.0,142012.0,445488.0,962.569234,54217876.0,7852417.0,126000000.0,99.81384101,24991300.0,19.6,24600000.0,19.2797,44523.0,348.79471968524,74.816,76.5124,75.6
2021,MHL,0.0,,0.0,,,,,,,,2478.0,0.051408,30115.0,,16000.0,38.04994055,,,942.0,2.27718,7.0,169.217008726763,,,64.0
2021,MIC,17.1420099448797,8.10920726408925,4.03843971583032,2449.96633468737,2862.6858801723,11.5153004731925,,,,,8656258.593,44751.95078298,922045260.628,460771971.0,6266240623.0,108.170552432744,422591103.0,7.30235958451024,829308024.0,14.3596258479531,,1340.97385242397,,,
2021,MKD,26.2339540770204,18.8031097450732,0.0,3793.4499437705,1.56889,29.0535185185185,555.0,67.0,8445.0,2137.0,,,,,1940000.0,92.29897353,425646.0,23.0,499000.0,26.9449,2841.0,1546.44730811479,,,81.9
2021,MLI,56.5611220580368,,0.0,,5.186,8.64333333333333,,,,,,,,,24300000.0,111.0929919,301055.0,1.34,145000.0,0.648338,267.0,11.9256962127651,,,34.0
2021,MLT,0.0,7.49774164408311,0.0,4936.97641050959,0.0395314361,78.2800714851485,,17.0,327.0,1245.0,5635.0,2.75098,597724.0,3075918.0,649919.0,123.3832876,258012.0,49.2,221000.0,42.1831,3205.0,6180.86304518876,87.7905,87.1814,87.5
2021,MMR,48.2443677694337,14.7503551857114,0.0,289.938944428937,33.231,3.313821300359,,,,,20653.338,18.36186366,1132655.764,694016.0,67900000.0,126.2686102,522141.0,0.978,893000.0,1.67276,676.0,12.6622344101015,,,56.5
2021,MNA,3.55663474792789,20.0986909056266,0.471233559268812,1772.43767715569,263.45352,116.743853802932,,,,,380154.114,1084.983799328,34236890.342,20254606.0,456279631.0,108.997332406477,59599643.0,14.237326538973,39718065.0,9.48796053715335,,751.175484864322,,,
2021,MNE,53.2309322033898,13.3209745762712,0.0,5009.6009276321,0.1609,,,,,,20.0,0.0322728,1589.285,38352.0,1120000.0,178.3957863,189519.0,31.4,188000.0,31.1809,575.0,928.601074593313,81.6723,82.6814,82.2
2021,MNG,1.04937441140858,13.6956814206915,0.0,2427.49075653249,0.4624,1.32873563218391,358.0,1391.0,4985.0,19104.0,1435.0,0.168685,61614.0,,4690000.0,140.012223,399237.0,12.0,380000.0,11.393,6750.0,1994.83352892553,80.4054,82.9063,81.6
2021,MNP,,,,,,,,,,,,,,,,,20000.0,42.6,,,98.0,2086.03844270844,,,
2021,MOZ,81.9965010867837,15.5330541271272,0.0,406.114583793262,1.473,1.46859421734796,30.0,35.0,5037.0,1499.0,7583.0,2.629,411739.0,440582.0,13700000.0,42.66671846,59682.0,0.188,65500.0,0.206558,1021.0,32.2002787957537,,,16.4
2021,MRT,0.0,,0.0,,1.3482,337.05,,,,,4104.0,,207225.0,,6510000.0,141.1137094,58094.0,1.23,19200.0,0.405903,65.0,13.7279260229522,,,30.0
2021,MUS,3.5427807486631,6.38368983957219,0.0,2211.89670339737,0.604,21.9556524900036,3.0,24.0,2483.0,2540.0,2348.0,87.396361,153242.0,436398.0,1970000.0,151.765127,469100.0,36.7,329000.0,25.7029,2490.0,1966.30588770419,,,71.6
2021,MWI,72.4545948978412,,0.0,,1.3568,8.40644361833953,,,,,405.023,0.000590054,1290.356,,11900000.0,60.03162334,12410.0,0.0619,13400.0,0.0670815,425.0,21.1999067403632,,,17.5
2021,MYS,17.2805414025125,6.8969923934725,0.0,4860.27830199398,6.707,1.15637931034483,1271.0,468.0,32586.0,20128.0,83981.767,1119.414357,4965360.963,28261849.0,47200000.0,140.5905675,8247100.0,24.1,3730000.0,10.8922,274197.0,7998.18589124991,96.32,97.1502,96.8
2021,NAC,13.1104034076024,5.50127356747318,18.0138324270102,12787.7739637312,480.6491117745,8.4800478435868,,,,,8576845.076,49244.645648,691104000.0,69331089.0,395400000.0,104.4,109400000.0,28.9,141900000.0,37.5,,145235.075671179,95.9,97.0,
2021,NAM,65.9850034083163,26.8575323790048,0.0,1251.00158403272,0.2819,4.5762987012987,,,,,32.358,0.000290479,2245.772,166545.0,2920000.0,115.2226488,91869.0,3.27,89300.0,3.17813,692.0,246.215328825553,,,60.3
2021,NCL,14.6025636619815,,0.0,,,,,,,,,,,,260000.0,90.34051425,46000.0,16.1,55000.0,19.2838,1718.0,6023.54723120183,,,
2021,NER,0.0,47.9224376731302,0.0,61.1375169679057,2.5833078,73.8087942857143,,,,,447.0,0.75585912,15019.2,,14200000.0,56.38600069,58000.0,0.237,12000.0,0.0489753,35.0,1.42844665812864,,,17.5
2021,NGA,20.2897069718724,14.0663720205401,0.0,142.790930090716,12.472,5.64343891402715,,,,,74453.146,1.56490641,4486313.422,1566109.0,195000000.0,91.43723303,106385.0,0.0487,65900.0,0.0301639,13450.0,61.547814694274,,,35.5
2021,NIC,14.217896985521,26.347021125089,0.0,618.233276511455,1.27302,0.814941425004801,,,,,,,,172544.0,6230000.0,97.10898703,207577.0,3.12,300000.0,4.5138,696.0,104.744488912359,,,47.1
2021,NLD,0.0720762042049913,3.92897217694708,3.13449583514206,6704.42622513238,7.9462,72.2381818181818,,,,,206208.068,4346.39907,19349165.526,15781756.0,21900000.0,125.0621654,5024000.0,28.3,7610000.0,42.9461,2877760.0,164133.506993994,92.1053,92.0,92.1
2021,NOR,91.4172819493168,4.44649890452249,0.0,24650.1686290752,2.64249,0.691751308900524,3952.0,452.0,40720.0,11792.0,,,,881238.0,5930000.0,109.6884687,234319.0,4.33,2430000.0,44.9392,237215.0,43861.1250813561,99.0,99.0,99.0
2021,NPL,99.1004032675008,17.5059456105884,0.0,306.293365125237,9.4971,4.79167507568113,,,,,28642.0,17.307683,2550505.0,,38200000.0,127.2282803,726000.0,2.46,1270000.0,4.30873,7952.0,269.787864363744,,,45.3
2021,NRU,0.0,,0.0,,,,,,,,255.0,3.31222,3344.0,,10000.0,79.92327366,,,,,5.0,427.021948928175,,,
2021,NZL,54.3208769530812,6.50093030554372,0.0,8160.1549507953,9.875,3.01987767584098,1111.0,320.0,42569.0,24096.0,135902.983,317.589119892521,8729634.719,3249262.0,5850000.0,113.9631575,908000.0,17.8,1800000.0,35.2628,82091.0,16060.6890614912,,,96.1
2021,OED,13.4877710945004,5.83620238703026,16.9335814769523,7759.69499570034,1011.7384701375,7.93095518351738,,,,,14702405.542,130953.836787414,1302098734.934,278945522.0,1644082657.0,119.661730921855,442702548.0,32.2213441968644,471516483.0,34.3185169388163,,64895.8925637152,,,
2021,OMN,0.0,9.91853755515686,0.0,8255.88877847954,1.634,116.714285714286,545.0,17.0,9634.0,6250.0,18219.0,254.45727,2075390.0,5235447.0,6120000.0,135.0769728,572166.0,12.6,525000.0,11.5853,1226.0,272.418776541944,,,95.2
2021,OSS,28.6299272902852,5.31479564167036,0.0,,5.4116075991,1.82138792051742,,,,,84710.615,789.585084129,4778291.787,,16654736.0,122.10410369102,2195311.0,16.0949103011312,2179591.0,15.9796592086703,,18458.779906954,,,
2021,PAK,20.4713172472068,14.8355396989328,12.0013770225018,570.098770866866,264.19,480.345454545455,109.0,463.0,8079.0,43233.0,36260.96,75.60493,4930661.98,3548000.0,189000000.0,81.55130785,2569620.0,1.07,2950000.0,1.23144,15743.0,65.7388698838102,,,21.4
2021,PAN,68.9054109871954,9.51672862453532,0.0,2419.56733607109,1.2114,0.886822840409956,80.0,5.0,6953.0,4782.0,71789.0,150.327435,8208378.0,8623927.0,6430000.0,147.7006123,876308.0,20.2,645000.0,14.8381,6729.0,1548.53230021137,,,77.0
2021,PER,55.5391175702724,11.6874075363328,0.0,1531.64376685862,38.55,2.34917733089579,292.0,97.0,13048.0,29557.0,70558.0,258.342932,9053965.0,2874109.0,43100000.0,127.8361756,2135170.0,6.44,3000000.0,9.05771,19802.0,597.239427984452,69.0545,73.1709,71.1
2021,PHL,8.68722216967748,9.42778776127873,0.0,846.694921660693,89.00036353,18.5804516764092,690.0,682.0,29927.0,34976.0,71556.0,530.283136,6886922.0,8674859.0,163000000.0,143.4358742,4672740.0,4.13,9620000.0,8.50898,15116.0,133.650513103559,,,66.9
2021,PLW,0.0,,0.0,,,,,,,,,,,,24000.0,133.1557923,8000.0,45.0,,,19.0,1068.43614688185,,,
2021,PNG,35.2877716679759,,0.0,,0.3921,0.0489513108614232,,,906.0,300.0,34007.0,38.185378,1039010.0,,4820000.0,48.42485057,166000.0,1.66,21000.0,0.20973,855.0,85.3898812091926,,,23.2
2021,POL,1.72576003028431,5.14888855487082,0.0,4631.20010705876,9.267,17.2891791044776,266.0,2489.0,6889.0,35855.0,60781.0,215.00546,3676185.0,3187943.0,50600000.0,132.058828,5311660.0,14.0,8680000.0,22.8166,1161013.0,31394.3768568545,85.1296,85.6338,85.4
2021,PRE,33.6006931636862,32.0096004864937,0.0,248.927975243058,155.3575078,4.3519886324323,,,,,291021.164,482.446571564,15075193.281,,812732287.0,80.385516649546,5672632.0,0.571608346561849,10529866.0,1.04148528643808,,41.9206475168176,,,
2021,PRI,0.202513802659453,,0.0,,0.875,12.3239436619718,,,,,,,,1490218.0,3660000.0,112.4430134,726739.0,22.3,769000.0,23.6441,1613.0,494.376884371285,85.8109,83.6452,84.8
2021,PRK,62.976725992568,15.5486016037551,0.0,807.279998188509,8.6578,12.9220895522388,,,,,9.328,0.0021904,523.761,,6000000.0,23.10188288,1180000.0,4.5,,,164.0,6.25177880261205,,,
2021,PRT,26.3912591459228,9.69418780282077,0.0,4901.6433485549,6.12953,16.1303421052632,121.0,1008.0,5406.0,32344.0,97777.0,500.44279,8056494.578,3294407.0,12400000.0,120.9425503,5319440.0,51.2,4310000.0,41.5146,249968.0,24123.9217277333,81.1734,83.5513,82.3
2021,PRY,99.4387942654086,11.9372625903688,0.0,2126.51301236262,2.413,2.06239316239316,71.0,7.0,10627.0,16680.0,1917.0,0.312,111964.0,,7980000.0,118.9635011,203971.0,3.05,723000.0,10.8119,4178.0,625.057785679684,77.9169,76.1106,77.0
2021,PSE,0.0,,0.0,,0.3348,41.2315270935961,,,,,,,,,4050000.0,77.60221248,485829.0,9.37,415000.0,8.01283,2925.0,594.180202971957,,,82.2
2021,PSS,32.3771455443217,,0.0,,,,,,,,26870.421,,449526.842,,1982328.0,76.1797159429208,92978.0,3.64961526673107,42473.0,1.67904879323406,,542.755208259934,,,
2021,PST,12.9015747887921,5.61439224764184,19.0948272648139,8838.81668310329,805.3347511906,9.0645604116031,,,,,12898826.452,129344.808273959,1067970234.934,299690054.0,1367407317.0,122.464288181858,399733595.0,35.7999328856969,419408052.0,37.5619670210331,,79224.8090453695,,,
2021,PYF,23.1098430813124,,0.0,,,,,,,,,,,,322918.0,106.2118461,134094.0,47.9,74800.0,26.7245,449.0,1604.7635386287,,,
2021,QAT,0.0,5.66216765748146,0.0,19448.6029438183,0.25,446.428571428571,,,8042.0,1545.0,156726.0,15861.65425,14832936.0,1543591.0,3880000.0,144.2023856,460240.0,16.3,312000.0,11.0796,1333.0,532.154847878766,,,99.7
2021,ROU,29.8385740709601,10.4220615436354,18.9742727425593,2900.83824132119,7.864,18.5559226050024,303.0,378.0,4581.0,20988.0,30789.0,1.6239,2719206.0,631964.0,22900000.0,118.6275646,2606000.0,13.5,6100000.0,31.695,445866.0,23316.8405138798,82.6689,84.5287,83.6
2021,RUS,18.6638790563525,8.43778246979514,19.2659062838533,7186.67544355845,64.82,1.50324675324675,6414.0,6128.0,68261.0,327409.0,825994.0,5888.41652,96851769.0,5260849.0,247000000.0,168.9847242,23864100.0,16.4,34600000.0,23.7409,2346348.0,16210.0206428107,87.6003,88.9138,88.2
2021,RWA,55.7377049180328,19.2622950819672,0.0,60.6502606463671,0.61,6.42105263157895,46.0,11.0,4039.0,682.0,9412.931,,715763.609,,10900000.0,80.99152957,11893.0,0.0891,31900.0,0.238872,1327.0,99.3615998490482,,,24.4
2021,SAS,11.6134073965434,15.9939232378823,3.43161081683737,865.596164810107,990.6277,49.9766771937967,,,,,877794.064,1511.178861431,96661876.408,33631501.0,1620300000.0,84.6,30400000.0,1.6,45400000.0,2.4,,429.689000679091,,,
2021,SAU,0.0,9.07064434118542,0.0,12069.9836667183,23.38,974.166666666667,547.0,853.0,13719.0,24411.0,219247.0,678.56349068879,29403732.0,9875946.0,45400000.0,126.3611144,6594630.0,21.1,10600000.0,33.7974,9434.0,306.45408745077,100.0,100.0,100.0
2021,SDN,62.3412856573478,22.0748163753345,0.0,304.138454959173,26.935,673.375,,,,,15413.0,25.8138525,1386967.0,320274.0,34500000.0,75.55500225,131485.0,0.274,30400.0,0.0632992,409.0,8.50896970232587,,,
2021,SEN,0.0,15.987460815047,0.0,329.600129888931,3.0616,11.8666666666667,,,,,6285.619,3.312494155,359705.738,769358.0,19900000.0,117.676782,261440.0,1.52,208000.0,1.20966,706.0,40.9967744365019,,,57.3
2021,SGP,0.0,1.12116373957779,0.0,10220.4685888096,0.4987,83.1166666666667,3911.0,683.0,47358.0,15088.0,56482.0,3666.850451,2311712.0,37571200.0,8760000.0,147.480416,1901400.0,34.3,1530000.0,27.5211,963602.0,176692.094677134,96.761,97.1014,96.9
2021,SLB,0.86048535241226,,0.0,,,,,,,,5488.635,,100593.419,,474000.0,66.96324509,7000.0,0.918,1000.0,0.131132,71.0,93.1036427128041,,,41.8
2021,SLE,70.4989958288274,,0.0,,0.2122,0.132625,,4.0,,,,,,,8230000.0,97.70150515,269.0,0.00332,184.0,0.00227312,82.0,10.130207760678,,,18.7
2021,SLV,28.6997635933806,14.6414499605989,0.0,1070.6894837448,2.118,13.5508637236084,24.0,16.0,7895.0,4883.0,13969.0,11.25641,1412026.0,294326.0,11100000.0,175.3370318,856090.0,13.7,613000.0,9.80538,965.0,154.257293492644,,,61.8
2021,SMR,,,,,,,86.0,,,,,,,,40000.0,118.5325668,16000.0,46.3,12000.0,34.7102,1298.0,37895.5973373818,,,81.7
2021,SOM,0.0,,0.0,,3.298,54.9666666666667,,,140.0,12.0,,,,,8840000.0,51.82360917,91000.0,0.527,119000.0,0.688999,91.0,5.26881646344185,,,
2021,SRB,31.3430103308487,11.7196286125278,0.0,5034.14674687745,5.051,60.0808849768051,758.0,137.0,13759.0,3833.0,17412.0,14.071,1276465.0,,8500000.0,123.7205974,2540280.0,37.4,1800000.0,26.4794,76637.0,11213.541759641,78.7878,83.6277,81.2
2021,SSA,28.4231559338726,13.405235375968,2.45280431271093,391.741775039469,132.469041215,3.41084431341167,,,,,525625.861,4293.841265182,31345507.692,,994585288.0,84.2086506293896,6705439.0,0.57683600397253,7313987.0,0.619254058310298,,865.460870136924,,,
2021,SSD,0.0,3.89380530973451,0.0,49.9734027377694,0.658,2.53076923076923,,,,,,,,,3280000.0,30.48067634,,,200.0,0.00184064,44.0,4.04941016659642,,,
2021,SSF,28.3981145180574,13.405235375968,2.45064333900165,391.741775039469,132.480335215,3.41084431341166,,,,,534427.861,4294.639025182,31483072.692,,994500000.0,82.9,6800000.0,0.6,7400000.0,0.6,,871.214854681283,26.2,36.6,
2021,SST,27.5956576886328,5.47014916403236,0.0,,7.8296075991,1.1387733230472,,,,,237384.377,,7031655.584,,22100000.0,113.7,2900000.0,14.8,2900000.0,14.8,,20020.9324549118,71.4,75.5,
2021,STP,5.85137507314219,,0.0,,0.0409,1.87614678899083,,,2793.0,4.0,524.0,0.9737,28019.0,,189239.0,84.81983981,2619.0,1.18,3420.0,1.54216,9.0,40.5476637787719,,,61.5
2021,SUR,47.9903147699758,11.5738498789346,0.0,2955.18987013996,0.6159,0.622121212121212,,,782.0,340.0,373.0,19.48687,20181.0,109600.0,906170.0,147.8293071,119977.0,19.4,123000.0,19.9,3273.0,5297.00791071637,,,76.6
2021,SVK,15.1652452025586,4.4976012793177,52.4053837953092,5404.56491141305,0.5662731,4.49423095238095,146.0,262.0,4769.0,10112.0,72.0,,8900.0,,7360000.0,135.1475011,577390.0,10.6,1770000.0,32.6061,170623.0,31322.794798914,88.3705,89.4905,88.9
2021,SVN,31.4751826656589,5.26581002771479,35.9347442680776,7006.37879320462,0.931,4.98660953401178,350.0,26.0,3211.0,3568.0,854.0,,21037.0,997000.0,2610000.0,123.0185759,695486.0,32.9,667000.0,31.5503,116883.0,55445.2655711669,89.2274,88.793,89.0
2021,SWE,43.0307686934656,6.19157382507363,30.8298117556665,13017.9973503743,2.483,1.45204678362573,29.0,390.0,4781.0,15190.0,293982.859,348.598679007,20067143.633,1635183.0,13000000.0,124.3473047,1261070.0,12.1,4250000.0,40.8351,402066.0,38601.5068821813,94.4813,94.8558,94.7
2021,SWZ,55.5956678700361,27.0758122743682,0.0,1082.38652138708,1.068,40.4545454545455,,,,,811.0,0.037413,13338.0,,1430000.0,120.0524881,40046.0,3.32,30800.0,2.55281,106.0,87.8506671263632,,,54.0
2021,SXM,0.0,,0.0,,,,,,,,,,,,,,,,,,49.0,1178.70630968704,,,
2021,SYC,0.0,,0.0,,0.011294,,1.0,,411.0,33.0,8802.0,0.79776,137565.0,,183840.0,172.6683573,18768.0,15.3,41300.0,33.5645,6985.0,70372.161437869,,,87.3
2021,SYR,3.47850156855508,21.04631850895,0.0,775.261214899237,13.9644,195.799214806506,62.0,406.0,,,5705.0,3.137035,672219.0,,17000000.0,79.67746006,2821170.0,13.0,1580000.0,7.28563,1004.0,46.4195049951595,,,
2021,TCA,0.0,,0.0,,,,,,,,,,,,,,4000.0,8.84,,,29.0,640.983135512676,,,
2021,TCD,0.0,28.9156626506024,0.0,16.5467513314386,0.8796,5.864,,,,,,,,,10300000.0,60.22303015,5294.0,0.0297,0.0,0.0,22.0,1.23399501454796,,,13.1
2021,TEA,15.8172660577414,4.22974777033957,4.19494584700047,4446.16078360362,1070.86776353,12.3644007175933,,,,,4732700.188,24731.25451666,516083074.028,338477248.0,2671200000.0,126.2,212900000.0,10.1,595100000.0,28.1,,1414.13275966362,70.3,72.5,
2021,TEC,17.0967847554985,8.48783468863545,14.4836338160884,4631.07512122157,294.872077,5.74687818094316,,,,,1652627.302,18735.015055728,192532291.262,23758863.0,612900000.0,132.0,70500000.0,15.2,100600000.0,21.7,,12589.9878610356,80.3,84.4,
2021,TGO,13.7540453074434,41.2621359223301,0.0,161.515970426583,0.223,1.93913043478261,,,,,11293.0,18.343564,672184.0,1986131.0,6250000.0,72.35295227,54469.0,0.614,66500.0,0.749326,223.0,25.1171976325859,,,30.3
2021,THA,2.59783495258757,7.82235736043989,0.0,2753.70621620221,57.307,25.5253663533918,1364.0,4323.0,34688.0,33401.0,119077.0,604.020922,12734583.0,10436689.0,121000000.0,168.7823161,4634000.0,6.46,12400000.0,17.3169,153089.0,2134.31889534104,84.2707,86.3296,85.3
2021,TJK,90.0429557411072,19.6486316907187,0.0,1427.12263422116,10.602,16.7065868263473,,,,,1137.726,0.95098948,125163.504,,11600000.0,118.8094765,502000.0,5.04,6000.0,0.0601992,1002.0,100.532682753769,,,49.8
2021,TKM,0.0176056338028169,10.7816901408451,0.0,2659.17733437318,26.245,1867.97153024911,,,,,6510.885,0.684174704,648370.136,,6250000.0,98.62541796,801721.0,11.3,290000.0,4.08263,622.0,87.7039239609799,,,
2021,TLA,41.5296583146172,14.1663261938579,2.19282044835472,2319.68275179166,364.5853862273,2.63775887014384,,,,,1769289.853,5760.75730066,186616854.562,55144428.0,694700000.0,109.6,88500000.0,14.0,106500000.0,16.8,,2373.85511664744,75.2,76.9,
2021,TLS,0.26916451335056,,0.0,,1.172,14.2665855143031,,,,,,,,,1390000.0,104.9381426,1876.0,0.139,137.0,0.0101471,160.0,118.506316757015,,,35.0
