year,country,Electricity production from natural gas sources (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",Population growth (annual %),"Population, total"
2020,LKA,0.0,36.8027071535451,0.530626559530355,21919000.0
2020,LMY,14.4041478704552,101.843970109371,1.15621801989229,6438169877.5
2020,LSO,0.0,,1.18432063043163,2235727.0
2020,LTE,12.4509857663172,116.036971918767,0.336805177051659,2316785459.5
2020,LTU,30.7775965198477,61.6017428923224,0.0267667582795671,2794885.0
2020,LUX,8.23634735899731,42.3464536580097,1.66635867423273,630419.0
2020,LVA,36.2508735150245,65.7765681411756,-0.701211570733301,1900449.0
2020,MAC,,,1.9744268917359,685400.0
2020,MAF,0.0,,-7.51568506574733,31786.0
2020,MAR,8.63291392051128,70.4175048768685,1.02565486360782,36584208.0
2020,MCO,,,-0.15493904017385,38050.0
2020,MDA,94.1595211130885,107.791585484024,-1.09803165876287,2635130.0
2020,MDG,0.0,194.53527729139,2.56778870397591,28953556.0
2020,MDV,0.0,,2.90711274683574,502118.0
2020,MEA,72.1677981275952,120.391007886844,1.74594925220404,482334398.0
2020,MEX,56.6012969025434,68.4265437167216,0.820454117563552,126799054.0
2020,MHL,0.0,,-3.00092865880133,42706.0
2020,MIC,14.4478626931199,100.938683248063,0.959806692231965,5758609133.5
2020,MKD,21.3951748644099,66.2109434200017,-1.07910572041332,1856124.0
2020,MLI,0.0,,3.01751361469378,21713836.0
2020,MLT,85.8609426038264,26.5688335071657,2.21120767752363,515332.0
2020,MMR,37.7159827213823,70.9236364450266,0.711376906349628,53016522.0
2020,MNA,73.4422056869764,113.028262780752,1.60922249501527,418461302.0
2020,MNE,0.0,77.2727452564171,-0.116139360968958,621306.0
2020,MNG,0.0,119.69482539408,1.80542008661223,3327204.0
2020,MNP,,,-1.25658949836081,47528.0
2020,MOZ,15.7626405970777,233.913006452935,2.96490034295304,30783688.0
2020,MRT,0.0,,2.92092559048913,4600131.0
2020,MUS,0.0,46.6402828032177,0.00229068020969373,1266014.0
2020,MWI,0.0,,2.63573735113183,19533888.0
2020,MYS,30.8248914616498,93.2383891531744,1.33363323143911,33889558.0
2020,NAC,35.6940417053344,95.1325780135599,0.985594059744741,369619953.0
2020,NAM,0.0,70.2771492877552,2.91019887709682,2728762.0
2020,NCL,0.0,,0.200781353226217,284176.0
2020,NER,7.28083209509658,91.4885522501499,3.29977391625444,23717613.0
2020,NGA,79.5452150084317,59.7207899338359,2.13029714344341,213996181.0
2020,NIC,0.0,89.8968262509013,1.25084741191992,6565267.0
2020,NLD,58.8296370804199,61.3354404501128,0.55554079025497,17441500.0
2020,NOR,1.03353845162537,59.773157540304,0.588757324043059,5379475.0
2020,NPL,0.0,118.888672606811,1.92583106605859,28966574.0
2020,NRU,0.0,,0.482136103995375,11643.0
2020,NZL,14.2533123736807,83.7953102484683,2.20478869594563,5090200.0
2020,OED,30.8036900207377,76.3731647895845,0.551642669603297,1370013876.0
2020,OMN,95.8839406207827,151.652676388385,-1.50860829621662,4522497.0
2020,OSS,43.1765092987651,,0.893875542398973,13884095.0
2020,PAK,34.9788593973161,88.4613489920756,1.80375141301202,235001746.0
2020,PAN,12.8247347237468,34.8215333239439,1.37340966978709,4293261.0
2020,PER,35.3563105140497,48.9762921453879,1.19250495254373,32838579.0
2020,PHL,19.1597464498059,61.2827279433107,1.1455140860985,112081264.0
2020,PLW,0.0,,-0.0337173366498603,17792.0
2020,PNG,26.8595705431448,,2.12866309675902,9815746.0
2020,POL,10.938231609319,71.6398164678325,-0.175062058196296,37899070.0
2020,PRE,40.5413420942207,96.5879220757251,2.7071572806596,998624261.0
2020,PRI,29.4669715907929,,2.71397643163413,3281557.0
2020,PRK,0.0,,0.378273559953142,26136312.0
2020,PRT,33.1568634839293,53.112269842493,0.10511412524675,10297081.0
2020,PRY,0.0,70.4752233075154,1.35198907049682,6603739.0
2020,PSE,0.0,,2.48654993848325,4803269.0
2020,PSS,0.0,,1.04591661943054,2595522.0
2020,PST,30.7544634398668,78.333918179674,0.369388845949857,1117765361.0
2020,PYF,0.0,,0.0626967129843171,279209.0
2020,QAT,100.0,144.274927711264,5.72571544841687,2794148.0
2020,ROU,16.9110022526549,47.052937350302,-0.550759892541776,19265250.0
2020,RUS,43.0179128118957,134.999789295905,-0.143202031827637,145245148.0
2020,RWA,23.590333716916,142.219637948769,2.24244883430144,13065837.0
2020,SAS,10.3627144532115,80.0071443171121,1.12451167419196,1895144142.0
2020,SAU,58.1741993870396,138.480711483646,4.833138517103,31552510.0
2020,SDN,0.0,124.137031796904,2.6882512565735,46789231.0
2020,SEN,0.895933838731909,69.8369884387239,2.63303572524896,16789219.0
2020,SGP,95.2229359000768,52.326059761253,-0.311904961250833,5685807.0
2020,SLB,0.0,,2.22072148638778,744498.0
2020,SLE,0.0,,2.30847202655897,7912558.0
2020,SLV,0.0,69.1167632846932,0.198362574897496,6234673.0
2020,SMR,,,0.308211037123611,34770.0
2020,SOM,0.0,,3.79592066888979,16651191.0
2020,SRB,1.34629571082306,106.699912101903,-0.666107601320794,6899126.0
2020,SSA,14.0775684165608,109.000452338579,2.60696338913952,1168916989.0
2020,SSD,0.0,,2.60487164966918,10698467.0
2020,SSF,14.0647473241654,109.000452338579,2.60681347036534,1169015451.0
2020,SST,38.8976854029476,,0.841372045278405,19572194.0
2020,STP,0.0,,1.87691054092554,217435.0
2020,SUR,0.0,88.4386252715088,1.07530477821816,612317.0
2020,SVK,12.3690963312296,83.7361746666252,0.0857694756149868,5458827.0
2020,SVN,3.37405468295521,72.1999791654945,0.669754656164979,2102419.0
2020,SWE,0.059206631142688,71.962888931713,0.722703912882934,10353442.0
2020,SWZ,0.0,102.923903289011,1.0836305772053,1192729.0
2020,SXM,0.0,,1.53087407274557,41008.0
2020,SYC,0.0,,0.853707878128979,98462.0
2020,SYR,42.1238095238095,109.979545072069,3.36188761247899,21049429.0
2020,TCA,0.0,,2.78709560637585,44386.0
2020,TCD,66.7573964497041,108.411035205014,3.18197036099619,17224679.0
2020,TEA,5.78948463489203,118.033258545599,0.454290197455236,2095759417.0
2020,TEC,34.507329847103,104.489996516166,0.289490713295876,463913014.5
2020,TGO,76.1120263591433,170.527383649431,2.41247393684318,8669720.0
2020,THA,62.7625904091117,93.8298766146715,0.166540794566251,71641484.0
2020,TJK,1.63681592039801,100.776557910205,2.27553632959872,9749310.0
2020,TKM,99.9883549413865,215.045824287468,2.12265535789649,6949912.0
2020,TLA,25.7297019268843,70.7009257888192,0.732846297272573,630051021.0
2020,TLS,0.0,,1.91159373351817,1326053.0
2020,TMN,73.5112167558902,113.028262780752,1.59876783682293,413658033.0
2020,TON,0.0,,0.0331168127621577,105704.0
2020,TSA,10.3627144532115,80.0071443171121,1.12451167419196,1895144142.0
2020,TSS,14.0647473241654,109.000452338579,2.60681347036534,1169015451.0
2020,TTO,99.5338753387534,344.519963145719,0.200680476473799,1366725.0
2020,TUN,95.7878972246923,75.4052980403727,0.830022185577052,11974057.0
2020,TUR,23.1269338741388,62.0895180601826,0.970386031353162,83384680.0
2020,TUV,0.0,,-1.73502922439289,10399.0
2020,TZA,57.5568036762829,121.268420749011,2.99305168844906,60972798.0
2020,UGA,0.0,177.492000304136,3.33341751069644,44457152.0
2020,UKR,9.56423888361061,119.681491708122,-0.619037730087783,44680014.0
2020,URY,0.0,54.9520131456604,0.0518527053450753,3398968.0
2020,USA,39.4395784267905,91.1381994572725,0.968999515833015,331526933.0
2020,UZB,83.9714285714286,154.84262090065,1.86830671569358,33586372.0
2020,VCT,0.0,,-0.617259161571258,103526.0
2020,VEN,14.4671027318199,,-1.72190477685565,28444077.0
2020,VGB,0.0,,2.01285185510385,37135.0
2020,VIR,0.0,,-0.35593743409178,106290.0
2020,VNM,14.4935261805506,83.6425670806154,0.927434295850725,98079191.0
2020,VUT,0.0,,2.32661131084294,298858.0
2020,WSM,0.0,,1.0262726301153,211944.0
2020,XKX,0.0,,0.0704657670879145,1790152.0
2020,YEM,2.41749808135073,,2.87320414785733,36134863.0
2020,ZAF,0.0,151.30436746716,1.62216431400652,60562381.0
2020,ZMB,0.0,223.795183789521,2.9041649369132,19059395.0
2020,ZWE,0.0,125.049717069021,1.65935280874134,15526888.0
2021,ABW,0.0,,-0.82021108315363,107700.0
2021,AFE,2.61507906020761,139.730029573862,2.68484883132038,713090928.0
2021,AFG,0.0,,2.35609779179185,40000412.0
2021,AFW,56.2335103314776,70.3071764743608,2.39198885812581,485920997.0
2021,AGO,10.9109961359618,56.4729815106301,3.18132259995095,34532429.0
2021,ALB,0.0,50.2243755990635,-0.926918061639398,2811666.0
2021,AND,6.65960927725917,,1.26362889534188,78364.0
2021,ARB,68.8294757611152,106.463013900054,1.52590024157877,460646603.0
2021,ARE,86.4503663151115,128.695580247301,1.83513009029147,9575152.0
2021,ARG,55.1766234274933,66.2218342224618,0.265879395046274,45312281.0
2021,ARM,42.9369209290519,79.86129833741,0.0270096898904032,2962300.0
2021,ASM,0.0,,-1.0829920166826,49225.0
2021,ATG,0.0,,0.546161676855974,92349.0
2021,AUS,18.7464696445921,87.1530346381895,0.14089508329287,25685412.0
2021,AUT,15.0050879077393,59.1818606809518,0.435671684056384,8955797.0
2021,AZE,91.924552658945,81.0851927657122,0.441197735816311,10137750.0
2021,BDI,0.0,,2.72425539520386,12965481.0
2021,BEL,22.4117851988255,79.0066971507875,0.411601996532257,11586195.0
2021,BEN,79.1296625222025,108.551952682083,2.59230167510348,13413417.0
2021,BFA,0.0,121.930534903232,2.37649218888363,21995243.0
2021,BGD,73.0146943471213,39.3071498250447,0.814977993693211,167658854.0
2021,BGR,6.40136226034309,94.2136518492358,-0.814846471528947,6877743.0
2021,BHR,99.9293286219081,194.08826007251,2.16102845934147,1504365.0
2021,BHS,0.220543514713322,,0.128749531818761,396373.0
2021,BIH,0.0269745360379801,123.982730846223,-1.66384860150923,3244907.0
2021,BLR,78.0620286621887,106.090189721609,-0.82823272086807,9302585.0
2021,BLZ,0.0,,1.1534704907648,395346.0
2021,BMU,,,0.412307799470137,64648.0
2021,BOL,59.5275301038698,80.1615488396497,1.01931284088344,11937360.0
2021,BRA,13.2534380720277,78.9415121940351,0.425360907216456,209550294.0
2021,BRB,0.0,,0.159263661079578,282147.0
2021,BRN,77.5048254079663,114.540077129803,0.96027430523198,451721.0
2021,BTN,0.0,,0.703488233671584,775442.0
2021,BWA,0.0,63.6309353782292,1.49130106425067,2401441.0
2021,CAF,0.0,,1.68608971248183,5112100.0
2021,CAN,12.0577518772617,134.367012833936,0.553902422386893,38239864.0
2021,CEB,11.7221795603592,69.9220024081476,-1.37099846001803,100647592.0
2021,CHE,0.763162277978831,32.3933281120729,0.765501039496593,8704546.0
2021,CHI,,,0.30392604241618,166741.0
2021,CHL,18.066759072008,69.844305181615,0.441498091207504,19456334.0
2021,CHN,3.11627410978258,129.092545729751,0.0892522000412526,1412360000.0
2021,CIV,73.5844155844156,77.4852983062228,2.47398737434864,29639736.0
2021,CMR,23.8190636862083,80.3331937092094,2.65496076580698,26915758.0
2021,COD,0.0,299.960247813114,3.23790848096045,99148932.0
2021,COG,69.0470387521326,93.9281314389275,2.39414288318435,5892183.0
2021,COL,15.8361248287691,50.2016029907796,1.09642825395961,51188173.0
2021,COM,0.0,,1.97631988078353,818174.0
2021,CPV,0.0,,0.38203217521266,516649.0
2021,CRI,0.0,41.7807851630902,0.508564932290693,5059988.0
2021,CSS,0.0474789648606713,,0.615409090865001,3111609.0
2021,CUB,8.84807078456628,,-0.486006262271645,11122168.0
2021,CUW,0.0,218.47519346915,-1.6777912474095,152369.0
2021,CYM,0.0,,2.05206347593734,70108.0
2021,CYP,0.0,49.971492261608,1.1499785451605,1317309.0
2021,CZE,8.57613362347821,84.9049977720836,-1.81187141002542,10505772.0
2021,DEU,16.3672678260253,55.4433921764057,0.0423270572552137,83196078.0
2021,DJI,0.0,,1.44268944208775,1121248.0
2021,DMA,0.0,,-0.550548598917183,67202.0
2021,DNK,4.64447806354009,39.6230712111974,0.433414489409722,5856733.0
2021,DOM,36.048794167134,42.8616503623094,1.04082961778304,11123476.0
2021,DZA,98.8581801147675,100.121311060216,1.61936460233826,44761099.0
2021,EAP,5.56143337824417,116.584907006549,0.315168303436934,2128553744.0
2021,EAR,33.3421371535942,85.4149418459596,1.0593157469979,3432026092.0
2021,EAS,11.0544576568593,107.516532850105,0.240805303101737,2375144416.0
2021,ECA,33.9473604427105,90.8250706545377,0.609787363165367,252183790.0
2021,ECS,27.0937975329965,74.9492273077059,-0.001372571313496,925075848.0
2021,ECU,3.63506549947228,65.4475705239529,0.774314023514489,17682454.0
2021,EGY,81.6220805155465,56.8506926632392,1.4908053906311,110957008.0
2021,EMU,21.9762880174377,58.0533155953576,0.0496428068289987,347094588.0
2021,ERI,0.0,,1.77411588481268,3350183.0
2021,ESP,26.0659395141299,54.6962452847488,0.105799194264084,47415794.0
2021,EST,0.569128262076624,77.4345929991448,0.105996956310127,1330932.0
2021,ETH,0.0,144.452291131193,2.67249538803955,122138588.0
2021,EUU,18.9889450483193,59.8129573462935,-0.243357388825743,446564156.0
2021,FCS,29.8506857129058,105.142794151566,2.20748764239669,1018693078.0
2021,FIN,5.30490003050387,105.551223901588,0.207288594407348,5541017.0
2021,FJI,0.0,,0.190863715994045,916711.0
2021,FRA,5.99659149458999,66.0734772826739,0.356902332389048,67842811.0
2021,FRO,0.0,,1.40530805636675,53315.0
2021,FSM,0.0,,0.636292251926478,111624.0
2021,GAB,37.4493927125506,113.449821641143,2.30612435799096,2376722.0
2021,GBR,40.0972681110689,46.5256208976864,-0.0819372405302065,67026292.0
2021,GEO,18.8137603795967,75.385598686793,-0.379636607027231,3708610.0
2021,GHA,62.6054230525075,54.7778760488147,1.95904584379494,32518665.0
2021,GIB,100.0,,1.87597072209458,36858.0
2021,GIN,0.0,,2.50610419423246,13710513.0
2021,GMB,0.0,,2.36774778418782,2576010.0
2021,GNB,0.0,,2.23903878745423,2058841.0
2021,GNQ,66.643598615917,77.3348352996499,2.43551071649529,1758786.0
2021,GRC,41.0784743533538,57.3502746383786,-1.21680248998544,10569207.0
2021,GRD,0.0,,0.297817230024271,116688.0
2021,GRL,0.0,,0.506106194434674,56653.0
2021,GTM,0.083957633686386,78.1353283221562,1.3807587059317,17598650.0
2021,GUM,0.0,,0.964756108149453,163730.0
2021,GUY,0.0,,0.985982406099209,815482.0
2021,HKG,62.329672701762,25.37197972261,-0.91177674914823,7413100.0
2021,HND,0.0,91.8858997049377,1.66825063176954,10289877.0
2021,HPC,22.0542984409755,127.779099076963,2.73511188837365,870930036.0
2021,HRV,20.3484549638396,59.9062382630468,-0.904000889163613,3878981.0
2021,HTI,0.0,129.547928091829,1.15604339382525,11374586.0
2021,HUN,26.7248062015504,73.7791202342063,-0.413751024472153,9709891.0
2021,IBD,15.5933359020815,103.894152362103,0.543750132687521,4905899020.0
2021,IBT,16.4452789470553,102.606789853593,0.986817489766437,6733337540.0
2021,IDA,34.6516577301025,89.1863121067366,2.19580995603941,1827438520.0
2021,IDB,46.4374405601521,85.8933150255609,2.01359388128822,609556583.0
2021,IDN,16.7183414814311,64.6401746702287,0.704601321926319,276758053.0
2021,IDX,26.5020884054041,91.7555567895906,2.28725475272225,1217881937.0
2021,IMN,,,0.0499494569462143,84106.0
2021,IND,3.81810759343595,83.8858655307686,0.822648220128724,1414203896.0
2021,IRL,47.565989768055,22.9866536517091,0.953878183519474,5033164.0
2021,IRN,80.1869006577487,223.128287076831,0.831029236943935,88455488.0
2021,IRQ,56.7088143973762,100.14420875191,2.24127347113109,43071211.0
2021,ISL,0.0,255.5332153094,1.6393166402584,372520.0
2021,ISR,69.0498129979945,52.7112834688281,1.68190551747412,9371400.0
2021,ITA,49.814058235231,50.7991370404141,-0.515599998844444,59133173.0
2021,JAM,58.8248901226,91.9589711799859,0.244971341124232,2837682.0
2021,JOR,72.6192147503393,79.0045156735167,1.83419162693059,11066356.0
2021,JPN,34.2582033628,72.124144877802,-0.459952415807642,125681593.0
2021,KAZ,22.601192234832,107.242635062061,1.33325722721198,19743603.0
2021,KEN,0.0,100.789728950956,1.90040858948898,53219166.0
2021,KGZ,1.09657814770776,103.867414068136,1.83581760236308,6851224.0
2021,KHM,0.0,80.5282061763168,1.47677836241244,16974305.0
2021,KIR,0.0,,1.79039347594032,128377.0
2021,KNA,0.0,,-0.228551998925832,46763.0
2021,KOR,31.7156691426331,113.871829912386,-0.128757315474928,51769539.0
2021,KWT,50.8523043785048,169.08178221888,-0.899478872255975,4360865.0
2021,LAC,29.6256330037151,69.1773038896728,0.654814764892279,586944219.0
2021,LAO,0.0,90.021721541616,1.44141640887407,7453194.0
2021,LBN,0.0,83.8642394174715,0.275364167930295,5718122.0
2021,LBR,0.0,,2.11098738475006,5259323.0
2021,LBY,76.4927411240477,187.369264598156,1.26619979488109,7135175.0
2021,LCA,0.0,,0.152478363043745,178522.0
2021,LCN,28.2860621222807,69.8261816794755,0.5789110440993,649234475.0
2021,LDC,27.5784749158463,96.64341719439,2.35679996687301,1109175268.0
2021,LIE,,,0.719750043098349,39182.0
2021,LKA,0.0,36.8197702534956,1.07544995696428,22156000.0
2021,LMY,14.4193718323798,101.09525579914,1.05105490826651,6505838578.0
2021,LSO,0.142498218772265,,1.14804266920884,2261542.0
2021,LTE,12.3189466193725,115.535019543239,0.154559045824328,2320366261.0
2021,LTU,24.0448995667586,60.0454197994735,0.212805429536827,2800839.0
2021,LUX,7.82805429864253,41.5543082781319,1.51834936706612,640064.0
2021,LVA,36.4009579199453,64.3494349345964,-0.843294678005026,1884490.0
2021,MAC,,,-0.424008238139362,682500.0
2021,MAF,0.0,,-5.91294053455205,29961.0
2021,MAR,8.13420737294706,70.4130206987444,1.00691847923959,36954442.0
2021,MCO,,,1.24582098923186,38527.0
2021,MDA,92.8796755295178,102.764794092273,-1.50342952349937,2595809.0
2021,MDG,0.0,193.166817962422,2.51537360931706,29691083.0
2021,MDV,0.0,,2.75700187362712,516154.0
2021,MEA,71.9049350524053,120.848692393363,1.19548305572019,488100624.0
2021,MEX,58.409288763491,67.3067628573633,0.66740537533078,127648148.0
2021,MHL,0.0,,-3.18559640580083,41367.0
2021,MIC,14.4593914571341,100.18566522612,0.851147167027989,5807623372.0
2021,MKD,27.9696257457964,65.7093524882053,-1.02945804668594,1837114.0
2021,MLI,0.0,,3.06035796580474,22388630.0
2021,MLT,86.0885275519422,24.0036953236339,0.619810315667809,518536.0
2021,MMR,39.9533184493607,78.0763720413098,0.696558038955431,53387102.0
2021,MNA,73.8730511064581,115.938355464162,1.55791872960333,424980589.0
2021,MNE,0.0,72.5779760338672,-0.337762721786185,619211.0
2021,MNG,0.0,130.044729120612,1.684959051396,3383741.0
2021,MNP,,,-1.16183177026859,46979.0
2021,MOZ,16.1215077135132,242.313235546039,2.9577768101764,31707800.0
2021,MRT,0.0,,2.88703345850902,4734874.0
2021,MUS,0.0,47.1655202378421,0.0252729878913446,1266334.0
2021,MWI,0.0,,2.59415828794597,20047258.0
2021,MYS,32.4658150763709,93.6697737386952,1.15251304394292,34282399.0
2021,NAC,34.1044136061036,94.0106367071004,0.198456818698858,370353489.0
2021,NAM,0.0,70.1319439555079,2.95314556354467,2810548.0
2021,NCL,0.0,,0.364601116942216,285214.0
2021,NER,7.06371191135734,95.6660509058186,3.25425239869281,24502140.0
2021,NGA,79.4497100375546,60.8710289417133,2.09618685225463,218529286.0
2021,NIC,0.0,84.7816020822289,1.20325375827905,6644741.0
2021,NLD,46.4318183679654,59.1094378410954,0.523490508168757,17533044.0
2021,NOR,0.193133318980256,59.6034428086552,0.534772281874925,5408320.0
2021,NPL,0.0,115.338362466836,1.74002411752275,29475010.0
2021,NRU,0.0,,0.565263581170869,11709.0
2021,NZL,11.1524580241655,81.2859809376412,0.413665247040229,5111300.0
2021,OED,30.0252864799916,75.4763404577251,0.128128337292836,1371769252.0
2021,OMN,95.8541434320904,153.242081849266,-0.489266037731458,4500424.0
2021,OSS,42.606858900779,,1.12865116523619,14040798.0
2021,PAK,30.4616154977623,86.6416586776114,1.8867779716011,239477801.0
2021,PAN,13.1681123502685,33.4052797047231,1.20723809203153,4345405.0
2021,PER,38.0819771995475,50.7211588491034,0.961612354333265,33155882.0
2021,PHL,17.6629149720987,59.9458762997632,0.905660310915421,113100950.0
2021,PLW,0.0,,-0.0505973306648282,17783.0
2021,PNG,26.840534171249,,1.98860312209741,10012896.0
2021,POL,8.80861321264147,71.1300457061535,-2.45071905351772,36981559.0
2021,PRE,38.8989214595685,100.030097380392,2.6372333447645,1024960313.0
2021,PRI,41.8282034256503,,-0.576507689869367,3262693.0
2021,PRK,0.0,,0.36747843663433,26232534.0
2021,PRT,30.5478726534455,50.2098204922178,0.626850165433157,10361831.0
2021,PRY,0.0,71.0148046568811,1.21078357917422,6684182.0
2021,PSE,0.0,,2.45703865277568,4922749.0
2021,PSS,0.0,,1.15471955159694,2625493.0
2021,PST,29.4242785172088,77.595095847955,-0.0671124751378045,1117015201.0
2021,PYF,0.0,,0.208586464560115,279792.0
2021,QAT,100.0,146.369720099308,-10.9274424335586,2504910.0
2021,ROU,16.6588195728939,47.3599834695887,-0.746036478523061,19122059.0
2021,RUS,44.3223139925618,143.457694706638,-0.343724409889771,144746762.0
2021,RWA,22.4385245901639,133.832447648803,2.1909353521865,13355260.0
2021,SAS,9.36805007047677,79.5161065115561,1.00886400017166,1914263569.0
2021,SAU,58.4504784905587,133.873264267651,-2.46456261487283,30784383.0
2021,SDN,0.0,131.153353541557,2.6941220236505,48066924.0
2021,SEN,0.360501567398119,70.4830292757364,2.53848919398481,17220867.0
2021,SGP,93.9205251020046,49.2617118717934,-4.17033630017526,5453566.0
2021,SLB,0.0,,2.40116798691356,762591.0
2021,SLE,0.0,,2.27463021517533,8094602.0
2021,SLV,0.0,66.805508175667,0.338002420196154,6255782.0
2021,SMR,,,-1.50099888558244,34252.0
2021,SOM,0.0,,3.65720037777736,17271431.0
2021,SRB,2.79586766052047,100.636941024566,-0.943688169512831,6834326.0
2021,SSA,14.3984675601293,109.253926111134,2.56610848180598,1198912667.0
2021,SSD,0.0,,1.55179411079181,10865780.0
2021,SSF,14.3857821984435,109.253926111134,2.56596043913196,1199011925.0
2021,SST,38.5207285126399,,1.05101145022373,19777900.0
2021,STP,0.0,,2.06017354745306,221961.0
2021,SUR,0.0,92.0346458929892,0.907003624018977,617896.0
2021,SVK,14.5455756929638,86.1559322089023,-0.212358807611049,5447247.0
2021,SVN,3.28168304358781,68.3766235130251,0.268851969969908,2108079.0
2021,SWE,0.164146264799357,72.6981375048381,0.600591532839468,10415811.0
2021,SWZ,0.0,96.6009527274864,1.15567266949473,1206593.0
2021,SXM,0.0,,1.36356391629724,41571.0
2021,SYC,0.0,,0.805183391179401,99258.0
2021,SYR,43.4443624284923,107.155112251446,2.71541292038855,21628839.0
2021,TCA,0.0,,1.91238576461203,45243.0
2021,TCD,54.3710843373494,115.219683844751,3.44423869357111,17828273.0
2021,TEA,5.57598592764141,116.584907006549,0.314505803792841,2102350702.0
2021,TEC,36.0321969208159,107.974198842335,-0.0263240082047673,463790894.0
2021,TGO,77.0226537216828,163.95033346687,2.37825002957617,8878379.0
2021,THA,61.0629927813258,90.5822500207485,0.119758274714782,71727332.0
2021,TJK,1.49621120710459,92.2672146350365,2.20738922074721,9966908.0
2021,TKM,99.9788732394366,312.083516726429,2.02444537373143,7092043.0
2021,TLA,28.4327025749006,69.7750758615402,0.604965133450676,633862610.0
2021,TLS,0.0,,1.80006893139932,1350139.0
2021,TMN,73.946357250322,115.938355464162,1.54712503794168,420057840.0
2021,TON,0.0,,-0.202657341819835,105490.0
2021,TSA,9.36805007047677,79.5161065115561,1.00886400017166,1914263569.0
2021,TSS,14.3857821984435,109.253926111134,2.56596043913196,1199011925.0
2021,TTO,99.546485260771,363.997170356074,0.0609300519200696,1367558.0
2021,TUN,95.7788944723618,77.9352045521622,0.620790374510459,12048622.0
2021,TUR,33.2155244784493,60.457306777553,0.910444902564511,84147318.0
2021,TUV,0.0,,-1.99103357602457,10194.0
2021,TZA,62.0,119.427280024168,3.00113934816488,62830412.0
2021,UGA,0.0,180.051902634695,3.21773661761443,45910930.0
2021,UKR,9.08152538723609,118.164966830977,-0.857231073467664,44298640.0
2021,URY,0.0437636761487965,55.863260920669,-0.0668956092956434,3396695.0
2021,USA,37.3533948571277,90.3238329299438,0.157342694282194,332048977.0
2021,UZB,84.157056177571,158.440259197531,1.9382099918182,34243696.0
2021,VCT,0.0,,-0.663868269423874,102841.0
2021,VEN,14.1991300261474,,-0.727752243229035,28237826.0
2021,VGB,0.0,,1.79872484022046,37809.0
2021,VIR,0.0,,-0.395928119020198,105870.0
2021,VNM,10.3828867045226,79.857859695098,0.868883560805873,98935098.0
2021,VUT,0.0,,2.31850921412366,305868.0
2021,WSM,0.0,,0.862068229419543,213779.0
2021,XKX,0.0,,-0.227725816431951,1786080.0
2021,YEM,2.67062314540059,,2.74426152997255,37140230.0
2021,ZAF,0.0,148.164964680853,1.54055743832642,61502603.0
2021,ZMB,0.0,219.790221286532,2.81534240626742,19603607.0
2021,ZWE,0.0,127.329947287979,1.72601114303872,15797210.0
2022,ABW,,,-0.362774222330685,107310.0
2022,AFE,3.0208060835714,136.911837024892,2.62665871413246,731821393.0
2022,AFG,,,1.43570437048699,40578842.0
2022,AFW,58.2546834242352,69.6983689170864,2.35968049760977,497387180.0
2022,AGO,10.8925965869441,57.1981472028691,3.14302612044601,35635029.0
2022,ALB,,45.6225775826455,-1.21579032012532,2777689.0
2022,AND,,,1.69676808598242,79705.0
2022,ARB,67.5398999613575,105.144649928558,2.32400780343973,471352066.0
2022,ARE,81.0380987918012,121.040695840148,5.08834153373914,10074977.0
2022,ARG,48.7569089223798,65.4770842308897,0.210808731072658,45407904.0
2022,ARM,42.1980413492927,75.3425649830028,0.2326562627468,2969200.0
2022,ASM,,,-1.81008765020754,48342.0
2022,ATG,,,0.530270318994476,92840.0
2022,AUS,18.1489406366124,81.6520289028909,1.27269881377618,26014399.0
2022,AUT,15.7190732073727,52.7751127571641,0.956287797076634,9041851.0
2022,AZE,92.9990702159165,81.720294751095,0.039507866238038,10141756.0
2022,BDI,,,2.70585008916716,13321097.0
2022,BEL,22.8685483198533,69.0793078634859,0.808165350001861,11680210.0
2022,BEN,73.026973026973,104.734077661966,2.54740926342667,13759501.0
2022,BFA,,126.894696088005,2.30907147387783,22509038.0
2022,BGD,67.6261382733419,37.6663518214095,1.02423384746683,169384897.0
2022,BGR,4.06542703815917,91.509754753385,-3.46781051603393,6643324.0
2022,BHR,99.8541251718237,186.230932629811,1.34221960637543,1524693.0
2022,BHS,,,0.293483989063331,397538.0
2022,BIH,0.0610463341676332,117.664107445821,-1.24363802761194,3204802.0
2022,BLR,74.6142131979695,107.865704698791,-0.804228426880244,9228071.0
2022,BLZ,,,1.85124805102003,402733.0
2022,BMU,,,0.156108751379667,64749.0
2022,BOL,61.4042776998597,82.4537640795827,1.16425907336882,12077154.0
2022,BRA,6.21668184790905,77.0178385902529,0.360180890872169,210306415.0
2022,BRB,,,0.0605883465692588,282318.0
2022,BRN,77.5258836129954,124.899459202719,0.804554269312164,455370.0
2022,BTN,,,0.703183917780367,780914.0
2022,BWA,,62.4807601241014,1.58848021878269,2439892.0
2022,CAF,,,-0.275432271573156,5098039.0
2022,CAN,12.6704446877145,132.307529371681,1.81192255344382,38939056.0
2022,CEB,9.1144380127431,64.1344493342472,-0.355886308735535,100289401.0
2022,CHE,0.57259464563092,31.5224411655167,0.829927183900371,8777088.0
2022,CHI,,,0.283869921965387,167215.0
2022,CHL,17.6756246017271,71.6441378578459,0.495789591494285,19553036.0
